,pred
2640,7.401537568717707
2641,24.340534440897805
2642,101.5864484645657
2643,287.96925657678685
2644,410.68423849030347
2645,219.03129823724237
2646,162.05000340068233
2647,176.4701289045389
2648,216.05260317350243
2649,206.83788338313593
2650,206.88896386044473
2651,208.28349559744845
2652,332.67796228072126
2653,488.0981303749236
2654,477.781808844241
2655,353.69038298481775
2656,263.99477015732145
2657,212.56400829494422
2658,172.7041496053747
2659,131.353229182901
2660,101.94451920526855
2661,69.86012185021242
2662,55.06529249165175
2663,30.360163929440688
2664,7.203406370890301
2665,7.271346786586267
2666,22.667741202713632
2667,57.3170185624118
2668,131.14237514087415
2669,180.70070069532665
2670,271.2056389634605
2671,316.84130574229033
2672,379.0006502028324
2673,379.03612652675224
2674,379.5808067287124
2675,180.8915913478304
2676,201.94829556006772
2677,262.96804489645933
2678,261.1600776028873
2679,230.1097474283768
2680,191.41954615178054
2681,171.9106916873565
2682,174.08129004476675
2683,136.57173294023133
2684,111.10556767469427
2685,86.9564981067129
2686,69.99695167604405
2687,34.21681826201868
2688,8.868762174993298
2689,10.195971479264735
2690,20.46571422798564
2691,51.330627456664196
2692,99.48467085565422
2693,167.67953932040237
2694,280.4382395431362
2695,341.7509799461253
2696,416.32376571836954
2697,419.3160045634517
2698,404.3086943652862
2699,406.1791957065554
2700,400.31583456378183
2701,367.37620407839313
2702,367.5497168440463
2703,331.794755384324
2704,245.4301881560807
2705,185.13906567214562
2706,133.70075277678984
2707,69.94524632874068
2708,33.452245644439856
2709,15.777522708828345
2710,9.633881875452149
2711,4.917609175698385
2712,5.445592935194795
2713,24.621402189104856
2714,110.1549245628308
2715,320.05879768751413
2716,431.79467464011634
2717,211.17224170402346
2718,130.80184359401403
2719,154.14801670277535
2720,202.83244405078196
2721,209.2138671282088
2722,212.0885401112725
2723,220.196031887509
2724,318.58440722496357
2725,558.0565022334736
2726,552.1308580268815
2727,373.86306552162387
2728,272.0020662368234
2729,210.14365158781658
2730,133.34331062145472
2731,73.59512811017547
2732,33.412080280283014
2733,18.38996542475495
2734,8.274874644846344
2735,4.656950906885985
2736,5.367375691471099
2737,24.983472898102608
2738,111.14478692553934
2739,333.17480217041265
2740,443.70523454213225
2741,223.77176516574144
2742,148.65275908333447
2743,169.44752969142417
2744,242.8939512949429
2745,257.5573049534863
2746,253.02378310063264
2747,255.98369479997183
2748,334.1739882247986
2749,579.2448637826386
2750,562.4990632430728
2751,387.60653705723684
2752,292.9929190865253
2753,236.5648509169372
2754,161.98322466311205
2755,80.63060714733045
2756,38.68386021458419
2757,19.19669559875336
2758,7.947106022657838
2759,5.707221663304449
2760,5.480188852519699
2761,26.01551612305841
2762,115.68924511977565
2763,333.89495188386985
2764,455.2326531434332
2765,223.562509355633
2766,138.03296666773127
2767,164.74935906495747
2768,234.2962993154277
2769,238.693400995664
2770,225.73639474471875
2771,232.0312342490565
2772,321.3177218883123
2773,564.7915190819831
2774,566.9358153322227
2775,387.90613013384245
2776,294.3733846857167
2777,238.49038821001156
2778,173.54346392784655
2779,91.73168304765164
2780,44.62754069242876
2781,18.662077846181315
2782,8.978560359633509
2783,5.988053267868254
2784,6.125772552467547
2785,25.855322571587052
2786,111.1859478712207
2787,329.0729748512087
2788,444.50878579719125
2789,225.53326675079873
2790,134.9283464181356
2791,165.52664490565346
2792,227.95450256562984
2793,230.58748032416173
2794,229.6523670650749
2795,224.80141189311715
2796,317.8285694958059
2797,564.8286153172544
2798,534.3738085872918
2799,360.20558482370694
2800,288.130810261482
2801,232.97738606234802
2802,176.40218784926205
2803,107.34820002118326
2804,58.46964304903252
2805,28.29693478748305
2806,16.606305845601405
2807,7.813019407853647
2808,7.581834645995227
2809,25.58089291201403
2810,103.38239374271141
2811,272.22209568483436
2812,423.2840427825028
2813,218.2182930459102
2814,169.1147846229403
2815,184.96141307936813
2816,241.4447580883252
2817,243.68796056029572
2818,248.41104571254596
2819,245.32045117042736
2820,353.1654072548039
2821,525.5079105792844
2822,512.0509386391288
2823,366.7550364325582
2824,260.4861008299728
2825,212.56144002399213
2826,165.38167346800958
2827,145.11580476855153
2828,117.279005063132
2829,81.31463674629752
2830,57.87960544179863
2831,30.111845912730296
2832,8.665043007709164
2833,9.125103937543573
2834,25.80497110839657
2835,64.41685204096869
2836,157.43970343714733
2837,190.66462354323036
2838,286.11565319805703
2839,343.26483038955894
2840,414.5007606783883
2841,417.6525299051524
2842,413.9949738371894
2843,407.1302862881766
2844,402.9915760470991
2845,382.70549468761396
2846,375.89043550299095
2847,335.5928660447894
2848,258.41913845506053
2849,225.9819986632782
2850,195.9523394353382
2851,149.30282372469807
2852,116.02072835545525
2853,90.0023395262749
2854,69.47705531527761
2855,35.128098471270505
2856,11.030402964148331
2857,11.552666961245954
2858,19.53614810660767
2859,55.064736594930444
2860,103.78962089327106
2861,183.5730138631902
2862,307.0364359068664
2863,347.07856091402056
2864,415.80135480668736
2865,416.91839624380486
2866,417.76048427921427
2867,415.1880266507988
2868,405.9934592772705
2869,366.44371247238496
2870,364.31159173225825
2871,322.70660658629026
2872,241.78688717921668
2873,188.74024487385006
2874,124.09354696838193
2875,75.19357186688536
2876,37.83293621098477
2877,20.06157938242297
2878,8.726658835025386
2879,5.909238962412918
2880,6.18845689618142
2881,24.668550479088616
2882,105.2639303751334
2883,321.6808789299251
2884,423.4009791666989
2885,216.0506457486572
2886,129.29061707873518
2887,132.66098919872155
2888,179.67661286774506
2889,187.45538372579978
2890,178.09104969196974
2891,180.27841141432538
2892,282.78381146410504
2893,541.9210385627387
2894,520.0060716711363
2895,339.73248987168677
2896,255.84449328423773
2897,146.3128103528987
2898,111.25371383492401
2899,56.71516601607381
2900,27.021758682052695
2901,12.206252819635115
2902,6.502525692247933
2903,5.467424560988162
2904,5.873519240214897
2905,21.069430426198934
2906,98.6211738261881
2907,240.58443962347323
2908,398.8083590765434
2909,199.78380838687968
2910,122.96158205158086
2911,132.21905604973952
2912,106.38942530149706
2913,155.72870590653076
2914,78.4301306555967
2915,88.07273744135378
2916,154.87855773967294
2917,272.10117225545
2918,290.0011422343168
2919,272.99409671706434
2920,199.12565557268107
2921,133.62271354960768
2922,122.29175443758048
2923,67.23574331742347
2924,35.758310693299386
2925,14.761999188470995
2926,7.9610299192871015
2927,4.573065465093785
2928,5.325180750490555
2929,22.453313488448305
2930,116.72756201628829
2931,326.39476387432484
2932,455.68089187719755
2933,223.338655726136
2934,137.31556957149283
2935,165.85325661786348
2936,220.35674122114153
2937,217.90431065368935
2938,210.43229023582072
2939,219.25686065023993
2940,323.0820364050193
2941,572.2394786705277
2942,541.9918131848973
2943,373.44471666012896
2944,248.58431403457848
2945,164.09195000078245
2946,152.6218584707826
2947,82.22033283732173
2948,44.48371696844538
2949,21.15933583786906
2950,9.121943102955326
2951,6.022452406126322
2952,6.362275699602025
2953,26.369419480856312
2954,110.37279672093173
2955,325.0891949156622
2956,455.26830728853463
2957,227.30451556820378
2958,141.03576796707176
2959,170.6949185261951
2960,224.9143536221302
2961,224.22042101988146
2962,202.49066795687366
2963,206.03742054648185
2964,312.95838585108714
2965,563.7398506439991
2966,538.4719446484073
2967,360.2139985133883
2968,287.03706405391154
2969,229.52904033317606
2970,166.86234441339448
2971,107.08399307072631
2972,59.882407674803154
2973,28.625036234972285
2974,16.433078148903334
2975,7.6222020707670035
2976,7.299494504389509
2977,25.748281353536854
2978,105.84723317712881
2979,320.50468296878995
2980,444.1462170781265
2981,223.34500703459807
2982,168.1003665700785
2983,180.12333107551657
2984,230.56978497721695
2985,231.92503059967785
2986,220.40288402076433
2987,234.6159437671154
2988,353.2556864880564
2989,515.7441649767192
2990,507.59520355643076
2991,348.2850055798069
2992,258.05246708919543
2993,215.59281153435745
2994,177.43253063315618
2995,136.5811092375099
2996,100.73961062956825
2997,72.49005905260084
2998,55.187163663129446
2999,28.49416118365618
3000,7.471859801832514
3001,7.902884254411645
3002,27.08086467998484
3003,65.39193669675409
3004,138.5749951378699
3005,186.05879993312413
3006,279.80418890460595
3007,323.75862604320747
3008,388.05855448902867
3009,397.8946358769535
3010,408.89231901370346
3011,405.66994776139455
3012,388.7921593807667
3013,384.85470418582753
3014,373.48902754299917
3015,315.0769948920944
3016,260.20068708297674
3017,213.19623295070994
3018,192.08759918729288
3019,144.8966259880094
3020,104.3205014069211
3021,81.31965110636563
3022,68.38486621067882
3023,31.643168679509046
3024,7.753228630024979
3025,7.57046024389453
3026,17.618615409517144
3027,54.62720041798603
3028,100.28540497586474
3029,165.46210871965965
3030,285.742934148424
3031,342.628231028302
3032,402.19856318915595
3033,416.51091880114205
3034,411.4816306498176
3035,410.2084879777163
3036,397.0512829870166
3037,355.48968304936744
3038,326.06504734792287
3039,259.57860957547
3040,189.4676786185489
3041,169.34742180769805
3042,123.83243070817505
3043,70.1806598020554
3044,37.2244210921087
3045,19.069468108255773
3046,8.830877732058498
3047,4.687451688088975
3048,5.404060313477414
3049,25.1174462745952
3050,106.75920284683963
3051,309.6503533833425
3052,435.22931445695906
3053,218.26889153164444
3054,132.7513532299681
3055,161.63773211309626
3056,210.83295397496826
3057,217.39902442817976
3058,228.10706941268342
3059,219.90287466995574
3060,325.4072373017177
3061,560.3690039123594
3062,540.0641399706319
3063,356.03434889613186
3064,236.12431680341143
3065,172.23795307467051
3066,118.03135924800985
3067,66.32552063964172
3068,36.53417297721412
3069,17.242934638506778
3070,6.490748031049707
3071,4.695247175418319
3072,4.785284177521578
3073,24.923607298604626
3074,107.62311563686593
3075,325.2489711463904
3076,440.2182035587251
3077,220.60031075442865
3078,136.2108894592235
3079,160.05317290240902
3080,207.59678062278064
3081,200.1109249600158
3082,208.3505206631042
3083,217.1160515047947
3084,308.4691835755887
3085,569.8213115161658
3086,562.5257687852555
3087,376.72510265905765
3088,289.5405153861361
3089,220.638715112427
3090,155.1409348930307
3091,77.69055783296578
3092,36.1353487631838
3093,14.969966802083361
3094,7.769347523595573
3095,4.884192172741673
3096,5.743774317414906
3097,26.1592886641171
3098,115.59209310785333
3099,333.89215857801776
3100,439.92841675049857
3101,220.98249737450934
3102,130.2387099488554
3103,154.9868447094032
3104,196.4826419353358
3105,192.3065214348265
3106,185.66956138360953
3107,187.92612142597122
3108,290.57057523906605
3109,556.9982748446205
3110,560.363775336732
3111,387.57901442114735
3112,288.1848373482953
3113,223.90539254881034
3114,142.72760058846256
3115,83.74304919575758
3116,44.642925764063484
3117,18.55817070793652
3118,8.140778800141566
3119,6.758899822057746
3120,6.063945639455426
3121,25.859034737513902
3122,109.90745072696218
3123,313.1120884410268
3124,444.27711816760313
3125,214.1204190978988
3126,127.3683106735711
3127,151.7426714137285
3128,201.27342833708389
3129,200.81155487880332
3130,186.36924765117615
3131,188.60955176384428
3132,283.6781562758122
3133,518.090816159058
3134,515.2544057757909
3135,358.0035681676615
3136,286.9241098984885
3137,147.47662355039688
3138,133.02464380050813
3139,82.37398895902236
3140,53.110080966872346
3141,27.166654719204303
3142,15.528398317331526
3143,6.946966172589645
3144,6.5441899899860685
3145,24.710820556153738
3146,99.6947413768536
3147,260.4196866975111
3148,411.62294058361954
3149,219.11399386004766
3150,162.16444688675992
3151,176.88810986885585
3152,238.88690373334
3153,242.8321448102655
3154,240.60774742541457
3155,234.40994291999334
3156,352.7470239155019
3157,505.9884600562592
3158,509.87840876559926
3159,325.68983269461705
3160,220.11593994426187
3161,185.99266218141315
3162,186.97626222706197
3163,137.8055005271127
3164,110.74398348465833
3165,77.54687638473358
3166,54.28204816022484
3167,28.629633700591818
3168,7.99433770071412
3169,8.42648432512447
3170,24.37240429458364
3171,65.80789519600955
3172,154.56601950642965
3173,211.00693007344648
3174,290.71459118639103
3175,343.2600204557273
3176,414.0178917014593
3177,415.9846827891161
3178,413.64842570418483
3179,411.9866483815419
3180,397.75122517229124
3181,371.21104765766256
3182,355.0592633947749
3183,254.3571574331197
3184,188.41383644379144
3185,200.4848911013677
3186,157.41550549347625
3187,135.91655249359678
3188,106.18610370541356
3189,85.17179445059278
3190,65.20194570628982
3191,30.01518605475501
3192,9.955310480228587
3193,10.148761018125088
3194,18.499399913341456
3195,56.79569038695374
3196,100.63132143862902
3197,182.12794712766706
3198,290.61483762928384
3199,346.16171954008416
3200,410.3989787169939
3201,412.63454465910496
3202,410.30204014546393
3203,412.48869706301184
3204,403.22651756279845
3205,374.93386580068005
3206,322.548430274218
3207,204.62717698928813
3208,149.95576031359522
3209,132.62693511867636
3210,103.23340942658568
3211,67.15782506825073
3212,39.93859538374502
3213,16.161551870036124
3214,8.447709300660106
3215,5.7562155437647995
3216,5.491054563674125
3217,24.907478696332802
3218,106.35208953788879
3219,314.5060560506843
3220,418.9203880538308
3221,218.76593441516238
3222,135.94121017943849
3223,159.52483667554884
3224,201.90335268814266
3225,201.1964957525917
3226,192.50900038795248
3227,197.10716449733366
3228,297.24823532530485
3229,501.9985480577745
3230,498.05332314164923
3231,346.40451261467535
3232,198.22985239292694
3233,194.68145149685967
3234,106.48609318321334
3235,60.523693462602516
3236,31.77544142980034
3237,13.767673230115607
3238,7.6000457190057364
3239,5.113160406691066
3240,5.80164026820713
3241,20.547341783124683
3242,77.7870499146668
3243,206.25020597282077
3244,308.68008105292733
3245,116.20250178727267
3246,91.23988331199014
3247,73.05596055345082
3248,143.477394195944
3249,142.43821711632285
3250,77.46152021520666
3251,91.15842667549883
3252,163.41018353347033
3253,273.77660003751635
3254,240.35154702301665
3255,240.92809233483567
3256,147.16487526901187
3257,96.63032892701635
3258,129.3272793303132
3259,71.64073127231151
3260,28.960819793420896
3261,12.371327700282569
3262,6.671057711339436
3263,5.408821217004902
3264,5.721913935901374
3265,20.520557757925967
3266,105.19122506748421
3267,266.34042293050965
3268,389.81833547978624
3269,202.7078646521357
3270,132.02712601019914
3271,151.81166254001803
3272,176.25539601663266
3273,162.2154615944937
3274,167.74094499095875
3275,179.60530106203953
3276,295.9710256447325
3277,548.8799503066747
3278,538.8919722844531
3279,375.04819745640737
3280,286.68736593920255
3281,212.50630663788706
3282,163.1213609770628
3283,90.23801190889651
3284,32.02040761095627
3285,14.217856643302103
3286,7.591064017026805
3287,5.534160210584478
3288,5.567321931794726
3289,17.056180979981296
3290,76.84570810918481
3291,274.4135276664915
3292,394.2175485907499
3293,201.60976710774221
3294,126.20388698733417
3295,137.66536225292523
3296,196.7429300879312
3297,187.00535612953286
3298,180.92096714591804
3299,183.19735999677428
3300,281.8568938697826
3301,563.0304253211935
3302,537.5597702867393
3303,366.29034971466143
3304,284.19578021117616
3305,223.91254432038
3306,180.66274078763476
3307,110.8147735220886
3308,58.46964304903252
3309,28.775785231346287
3310,16.647555077503867
3311,7.749173645645377
3312,7.581834645995227
3313,25.77189194404374
3314,101.96972204356636
3315,314.0567797044837
3316,454.3229652063641
3317,227.33054462626947
3318,173.16182088365585
3319,192.11189947847478
3320,242.82708768092363
3321,241.44802893846634
3322,236.1754947661467
3323,240.18565809772696
3324,358.8321195550409
3325,524.9151781542877
3326,509.2543236915988
3327,332.7157908478694
3328,247.0522878743399
3329,217.77225218030668
3330,174.21437766445516
3331,135.84458352318242
3332,115.04274720143461
3333,74.02986093116604
3334,55.84455168061112
3335,28.71499380950008
3336,7.412152652045286
3337,8.256615966967345
3338,23.820675894932755
3339,65.52975865860866
3340,158.49315054917554
3341,208.32195099827177
3342,281.88157780976707
3343,323.2873326458864
3344,402.88339490252133
3345,357.697370897925
3346,361.2134346174413
3347,410.87028844836
3348,395.39149428762977
3349,361.7231701832596
3350,343.93996351292316
3351,228.1213878514274
3352,175.43904343292607
3353,151.57663049782343
3354,140.53119425280985
3355,120.22946883727077
3356,79.3646427934788
3357,67.21193009557422
3358,53.921034504051434
3359,28.803189483405887
3360,7.011135893399545
3361,8.827819312340395
3362,17.795414868440872
3363,69.00037458907119
3364,107.64464699655899
3365,132.15776971988703
3366,271.3221131095329
3367,294.0117641741127
3368,306.6838759488486
3369,314.8933916107462
3370,314.61299463873047
3371,236.18286894952809
3372,142.17084379037107
3373,155.657787893672
3374,161.73086111255918
3375,168.27120005800302
3376,105.64561337983865
3377,85.04397791357525
3378,71.42369258675491
3379,46.15815375207297
3380,64.3566280677149
3381,50.83678624140671
3382,36.81583034476256
3383,19.112850793162206
3384,6.092385285377426
3385,6.1377272958608
3386,18.540290401812534
3387,57.449287539121045
3388,92.55445810057226
3389,164.5898887816615
3390,207.72933039284766
3391,261.19704379913196
3392,308.4287086745497
3393,309.7870980692656
3394,310.31504010894344
3395,242.7042072798058
3396,218.95939301120063
3397,204.115125719923
3398,194.19320416463063
3399,162.23979536899594
3400,99.73241234934447
3401,86.74943556488019
3402,68.24631101574413
3403,46.34315609411735
3404,18.222741865564515
3405,9.200504551949377
3406,4.829882717113141
3407,4.424329453806615
3408,4.726028472561668
3409,19.79383484920203
3410,73.4106092382857
3411,277.8193712463883
3412,409.36951808650656
3413,214.0686914576159
3414,117.73034482464571
3415,131.60516767120305
3416,157.33337797554768
3417,163.10767588815793
3418,161.62342438854222
3419,158.5047883454653
3420,254.52667672791594
3421,458.8174567852091
3422,425.89110563404904
3423,293.8401875667272
3424,211.98736040405922
3425,143.6945680456856
3426,129.56986414958257
3427,70.74616313125007
3428,26.602767180037375
3429,12.928624119200068
3430,6.180903329334582
3431,4.3022876886857055
3432,4.624321764206279
3433,22.306861705065415
3434,103.18418178194109
3435,327.5199671648601
3436,437.8289791627747
3437,223.53117273940603
3438,136.9132647546682
3439,159.13496327092983
3440,184.84320936724478
3441,199.20086268855002
3442,202.5799916197107
3443,204.57038334650628
3444,310.64476537913805
3445,550.461889813054
3446,521.6069821334878
3447,348.3875605190223
3448,242.51012587246205
3449,171.07527086494983
3450,129.71550136050502
3451,75.1003793991332
3452,44.300945057098154
3453,17.588685695882937
3454,6.979033973625345
3455,4.5118485881081325
3456,4.587068101166302
3457,23.21535648525687
3458,90.08165542102411
3459,270.1568814135806
3460,478.037499612127
3461,243.139290700456
3462,150.7118567301966
3463,178.50686071880133
3464,217.9166832230849
3465,225.67173953010098
3466,218.6268928054234
3467,213.52284849943018
3468,276.1501253414024
3469,503.01359814775753
3470,423.87215672015947
3471,272.72786809476406
3472,198.37642016092607
3473,159.20775230497674
3474,110.49162601281722
3475,96.2871866006858
3476,48.54727186977116
3477,26.201413838484847
3478,12.311483553605331
3479,5.658331291422697
3480,5.406762913806295
3481,22.49544080958934
3482,79.6404585952169
3483,263.2196580545919
3484,448.0319665202402
3485,225.20725714671508
3486,197.4709269503024
3487,198.2071825877889
3488,228.3842936816107
3489,235.7561010284491
3490,235.27227854544705
3491,229.13127064481762
3492,301.67446058490293
3493,429.19473596221314
3494,430.4855858265295
3495,282.77326932339395
3496,220.35506625340298
3497,148.48935195440762
3498,112.82852183404377
3499,81.01749895266381
3500,62.77081901535975
3501,54.88909429079401
3502,37.60910930572385
3503,13.161267458300179
3504,5.983699921952954
3505,5.8888945029913025
3506,17.200902827832387
3507,50.6751806527077
3508,90.97261862265177
3509,164.2066307537529
3510,229.929815442424
3511,322.37259561589656
3512,334.62166761428284
3513,336.250540717165
3514,333.87233414561365
3515,339.7732892263063
3516,344.2717204880877
3517,236.83027724760322
3518,226.3994611936336
3519,206.92651154926003
3520,115.22761610944151
3521,100.34542719180676
3522,96.26514448057357
3523,109.34462690547471
3524,70.19942184670124
3525,58.48233548562111
3526,49.08077654551529
3527,25.350629697682194
3528,7.061583497986593
3529,7.042771729355613
3530,16.137215873586563
3531,53.784829833733426
3532,100.46776953089883
3533,164.08949596628167
3534,287.0578989921058
3535,340.84240979886204
3536,408.8881805798917
3537,409.7950692828568
3538,411.4044084887475
3539,411.1529817210708
3540,401.00358257384744
3541,376.2804069529249
3542,340.9978916726032
3543,279.7924143999806
3544,206.4450117229152
3545,176.04132482811406
3546,120.49380717927384
3547,66.53683454580951
3548,33.1374089943435
3549,14.9491593586075
3550,8.7156425760327
3551,4.752024743559499
3552,5.379766537978253
3553,20.831260332225188
3554,99.63263595418768
3555,246.95860583144753
3556,428.5955122201826
3557,148.81806630962532
3558,118.23269522678473
3559,132.23373365940142
3560,125.24957799561088
3561,138.3680350653418
3562,156.62824288497038
3563,159.73823906091027
3564,257.7532140913648
3565,531.7703369200105
3566,462.91148499052593
3567,233.42022373261887
3568,217.71040991734762
3569,181.92597946472185
3570,111.58187915302241
3571,64.61924826594209
3572,33.103275417899106
3573,14.455127727476613
3574,7.783839587326099
3575,4.807296047805203
3576,4.633191202741688
3577,24.691126149582693
3578,104.1791672045305
3579,312.00583127420316
3580,448.9735671332658
3581,225.83173809746026
3582,139.74003238885223
3583,163.52859809529042
3584,175.6752241497513
3585,169.8834408133657
3586,198.68894178289426
3587,189.87375051006993
3588,261.2256987919399
3589,518.2722563897615
3590,491.54711905231807
3591,325.97571727623614
3592,213.3118925443509
3593,155.8096645426564
3594,103.61569850088048
3595,54.18298170303569
3596,22.118223090371526
3597,11.089312989377067
3598,5.881861817616064
3599,4.74120747758674
3600,5.105464491020916
3601,20.415102122190913
3602,88.50870323108116
3603,278.7327811189517
3604,368.43038351398195
3605,221.06017087912954
3606,131.44980428524485
3607,149.03232707078425
3608,180.8663594239548
3609,190.9061242308709
3610,193.76455164741336
3611,201.57094404865072
3612,278.53520007657886
3613,523.4115856173032
3614,488.80266921700326
3615,307.0882858531103
3616,218.9500106414236
3617,149.7653707032526
3618,115.13097529007104
3619,68.54815123173094
3620,30.995072837332614
3621,17.027514549287293
3622,8.39679432408713
3623,4.637892592648818
3624,4.694771750560864
3625,25.706395171447983
3626,99.50016648067101
3627,310.84628415092885
3628,422.6070974953147
3629,225.2436381264437
3630,125.07526535033554
3631,145.3575544122596
3632,202.67251570347278
3633,200.58697862698838
3634,196.445492445078
3635,191.62043693523887
3636,283.7801862010835
3637,494.21941606487934
3638,483.2322421123229
3639,335.6619229650494
3640,285.8691064629248
3641,208.726881003168
3642,156.72103581237334
3643,96.59238017981839
3644,55.81494759144137
3645,27.168535790420673
3646,15.60182563623475
3647,7.216872492378554
3648,7.0986774297555755
3649,22.812462314174304
3650,73.64526931838964
3651,192.131419096646
3652,382.83637062740354
3653,221.49158967142205
3654,160.3005685780619
3655,168.89528437780078
3656,217.82697070836656
3657,216.07418032789806
3658,230.56220912770888
3659,217.38361514306973
3660,274.88707296203614
3661,491.25380698116874
3662,424.0219822637696
3663,281.2133422561657
3664,225.65767243875445
3665,161.53643908816278
3666,151.3231600929906
3667,118.86044941620678
3668,101.2719066694465
3669,73.35160871004872
3670,51.11134326358015
3671,21.607683368993722
3672,9.331485787968814
3673,8.165562485670923
3674,22.388034228467845
3675,60.17217876578116
3676,153.06077012609717
3677,212.42368701056958
3678,307.4723845661166
3679,339.4632469917193
3680,406.4973103774579
3681,406.86418090201215
3682,406.66132038411956
3683,405.63693918128257
3684,377.367049931913
3685,349.0670368408994
3686,325.6359761180291
3687,246.50441449080995
3688,191.00167666315338
3689,160.21130148165005
3690,143.52104612122506
3691,118.47184654538431
3692,80.94069389822609
3693,65.72500809700257
3694,49.98145343630986
3695,26.817865559860124
3696,7.043075204428249
3697,8.707089369115801
3698,17.49057177439126
3699,54.83623244033138
3700,99.37591308135
3701,184.3199884281048
3702,273.8200844252665
3703,332.01113323391246
3704,371.62654407912646
3705,401.5872769807271
3706,399.9376978077952
3707,397.86992958196277
3708,377.1406824140574
3709,323.0504361356559
3710,312.81729652526445
3711,248.21571549297008
3712,182.39083757102068
3713,120.94954432199765
3714,103.32472634848433
3715,64.74323949472014
3716,33.739730105832145
3717,16.437348448525757
3718,6.421289597646248
3719,4.7154728544229245
3720,4.867801187832063
3721,22.976381293123627
3722,90.99696572820228
3723,287.6337177834999
3724,440.10637919357
3725,224.33161756016284
3726,135.5103396097918
3727,161.43331434810537
3728,213.98216724916793
3729,233.94040585728555
3730,229.99124873417094
3731,233.08922542508222
3732,326.25106177048343
3733,568.7710574475392
3734,512.9835524149087
3735,340.19369737050766
3736,221.2511739208773
3737,149.85794125658919
3738,112.24714067552287
3739,62.38923400529855
3740,27.12316685264096
3741,14.131278674135284
3742,6.392081969144466
3743,5.569502499492378
3744,5.513005371975014
3745,25.473777292287686
3746,94.64185993357133
3747,280.4198008749494
3748,427.82929615630616
3749,226.32963842282024
3750,139.8822701982316
3751,157.65113351675606
3752,203.39162159200325
3753,209.57973955054297
3754,205.9471160382822
3755,208.00946682131323
3756,316.88544665393937
3757,566.8554375847415
3758,557.6588915397607
3759,372.9167192533929
3760,285.6354850563314
3761,227.4149354014539
3762,151.2586928413797
3763,80.46028853609471
3764,35.76612921392426
3765,18.27544290386247
3766,7.792424533764273
3767,5.610742380633017
3768,5.982196843672912
3769,26.2611312821498
3770,112.1038540629264
3771,312.80431403491286
3772,406.4118668664404
3773,226.8103113856602
3774,129.98300815554606
3775,155.51373102648083
3776,199.6230440525397
3777,197.9636486095716
3778,205.26513438775345
3779,220.8971631927878
3780,311.9287627050933
3781,569.1164887550661
3782,565.8120110570673
3783,373.2355342643828
3784,287.0269158161367
3785,226.87209910008724
3786,170.61813291094705
3787,86.790214418951
3788,45.345032883416565
3789,20.780123237637063
3790,8.54626720959166
3791,5.585872667107654
3792,5.660556435129596
3793,22.83476052461266
3794,104.67258356872208
3795,271.2445134381662
3796,402.16761898523123
3797,219.43463660317252
3798,126.81222728068101
3799,131.3046042357575
3800,162.57011489096323
3801,161.56769153203578
3802,180.3595476751871
3803,188.30312584135257
3804,289.32196798067423
3805,546.6390776416386
3806,433.559992908985
3807,287.2210421400798
3808,192.07599274982516
3809,134.8286876942771
3810,156.93526346323972
3811,96.20000290334819
3812,57.39405602489168
3813,27.129975184360063
3814,15.387348707634217
3815,6.3393325983785465
3816,6.048587468104156
3817,22.74533604312504
3818,99.16572339910707
3819,266.6470465530389
3820,389.06793451933294
3821,221.32753837406952
3822,160.8703143927503
3823,169.4257305032886
3824,221.0261243543515
3825,223.1537623511235
3826,232.46218677035583
3827,239.633314603111
3828,337.88501444025576
3829,471.9649811115986
3830,458.10604122030645
3831,277.6113378557898
3832,190.22818662087684
3833,204.37327020774396
3834,156.22673514249541
3835,131.5139611877392
3836,104.69768854042255
3837,74.28439300921656
3838,55.0595370984042
3839,28.999685323491068
3840,7.480055694121799
3841,7.3116740864186935
3842,25.35335080910873
3843,66.92080181364952
3844,154.6553463685387
3845,188.2606623786755
3846,277.5812539824856
3847,324.07419325835366
3848,397.0138474794462
3849,414.53210040018695
3850,413.35004826591467
3851,350.1088511889548
3852,356.9135456492529
3853,340.78842776160695
3854,331.6447219957252
3855,240.5392515067748
3856,182.92595653270223
3857,184.12578315200565
3858,162.77671865813178
3859,119.64445856779587
3860,97.24828682064201
3861,77.63921638865571
3862,68.15015680647122
3863,33.768350408524995
3864,7.801587339695862
3865,8.041811669853125
3866,18.061364161711655
3867,43.836838380319
3868,100.94034616093526
3869,165.31700798705893
3870,263.6468535962192
3871,305.7905033844579
3872,299.3152052017729
3873,302.52194995977334
3874,312.69800533399984
3875,309.68364376692983
3876,265.2686549503279
3877,202.87068522948846
3878,153.9596913169933
3879,136.14414779365006
3880,106.07488477625961
3881,84.47667266479479
3882,76.86092483238508
3883,49.55095431923571
3884,24.406365967387483
3885,86.9176215789439
3886,89.3757988495594
3887,72.910935634227
3888,85.6965064239728
3889,131.94314861820524
3890,140.07390708727186
3891,304.1750879338638
3892,136.0314647368588
3893,99.48809075342295
3894,79.51076958390327
3895,47.90794412438497
3896,20.013203220740873
3897,9.019861919636593
3898,4.463074353619944
3899,4.044337643572089
3900,4.229062665401854
3901,19.554813253349018
3902,84.99999271395848
3903,236.77708803900467
3904,466.83381857989843
3905,199.0256019590509
3906,115.18008675039987
3907,119.69235461092504
3908,137.68998012369403
3909,165.156558215671
3910,157.67201528887844
3911,169.713654378889
3912,237.1752393782908
3913,370.8582468885104
3914,364.6654180185892
